"","ID","Collection","State","County","Location","Lat","Long","elevationM","estElevation","Uncertainty","Month","Day","Year","Sex","FWL","HWL","BodyLength","Thorax","ThoraxC","FileNaNme","mean_Standard","mean_Sample","max_Sample","min_Sample","white_balance","min_Standard","Corr.Val","lon","lat","NewLocation","doy","region","June","July","June15July15","doy162to202","Tpupal","J","JJTave","time.per","seas","siteID","YrSite","region.lab","syear.int","syear.slope","fyear.int","fyear.slope"
"68","4851","csu","Wyoming","Park","BeartoothPlateauHWY12,Southofstateline",45.0038033,-109.4121007,"9400",3123.95,6,7,"30",1997,"M",20.1,16.96,NA,NA,NA,"IMG_4851",89.059762,166.020561,250,43,245,58,0.422349941,-109.4121007,45.0038033,"BeartoothPlateau1miSofWY",210,2,10.0833333333333,9.8055555555556,9.93518518518519,10.7066395663957,12.0145502645503,210,9.94444444444445,"post 1980","late",8,"19978","Northern RM",NA,NA,NA,NA
"69","4853","csu","Wyoming","Park","BeartoothPlateauHWY12,Southofstateline",45.0038033,-109.4121007,"9400",3123.95,6,7,"30",1997,"M",19.91,16.32,NA,NA,NA,"IMG_4853",43.237857,163.563863,249,19,244,0,0.329656299,-109.4121007,45.0038033,"BeartoothPlateau1miSofWY",210,2,10.0833333333333,9.8055555555556,9.93518518518519,10.7066395663957,12.0145502645503,210,9.94444444444445,"post 1980","late",8,"19978","Northern RM",NA,NA,NA,NA
"70","4872","csu","Wyoming","Park","BeartoothPlateauHWY12@skylifts",45.0038033,-109.4121007,"9800",3123.95,6,7,"26",1994,"M",20.89,17.49,NA,NA,NA,"IMG_4872",63.730302,163.718589,241,54,251,15,0.369836487,-109.4121007,45.0038033,"BeartoothPlateau1miSofWY",206,2,9.5277777777778,15.3611111111111,9.88888888888889,11.8380758807588,12.2791005291005,206,12.4444444444444,"post 1980","late",8,"19948","Northern RM",NA,NA,NA,NA
"71","4874","csu","Wyoming","Park","BeartoothPlateauHWY12,Southofstateline",45.0038033,-109.4121007,"9400",3123.95,6,7,"26",1994,"M",20.75,17.26,NA,NA,NA,"IMG_4874",71.898898,182.71972,247,50,251,22,0.298167162,-109.4121007,45.0038033,"BeartoothPlateau1miSofWY",206,2,9.5277777777778,15.3611111111111,9.88888888888889,11.8380758807588,12.2791005291005,206,12.4444444444444,"post 1980","late",8,"19948","Northern RM",NA,NA,NA,NA
"72","4839","csu","Wyoming","Park","BeartoothPlateauHWY12",44.9637147,-109.4829336,"9800",3160.03,6,7,"26",1994,"M",19.99,17.8,NA,NA,NA,"IMG_4839",77.716012,148.731036,225,31,246,41,0.474482751,-109.4829336,44.9637147,"BearthoothPass",206,2,9.5277777777778,15.3611111111111,9.88888888888889,11.8380758807588,12.2791005291005,206,12.4444444444444,"post 1980","late",2,"19942","Northern RM",NA,NA,NA,NA
"75","5006","cub","Alberta","SprayLakeRd","Canmore",50.9047473,-115.3302645,NA,1746.06,8,7,"24",1963,"M",22.24,19.96,NA,NA,NA,"IMG_5006",58.90446,188.433192,230,61,239,36,0.249097576,-115.3302645,50.9047473,"Canmore",204,3,NA,NA,NA,NA,NA,204,NA,"pre 1980","late",11,"196311","Canadian RM",NA,NA,NA,NA
"76","5024","cub","Alberta","SpringLakesRd","Canmore",50.9047473,-115.3302645,NA,1746.06,8,7,"24",1963,"M",22.98,20.03,NA,NA,NA,"IMG_5024",96.539644,183.146104,245,50,248,19,0.283204786,-115.3302645,50.9047473,"Canmore",204,3,NA,NA,NA,NA,NA,204,NA,"pre 1980","late",11,"196311","Canadian RM",NA,NA,NA,NA
"79","4986","cub","Alberta",NA,"BowPassLookoutRdSoofPeytoLake",51.6984454,-116.4736088,NA,2000,8,8,"13",1959,"M",21.41,17.94,NA,NA,NA,"IMG_4986",86.747105,155.332025,252,27,238,40,0.417515025,-116.4736088,51.6984454,"BowPassLookoutRdSoofPeytoLake",224,3,NA,NA,NA,NA,NA,224,NA,"pre 1980","late",12,"195912","Canadian RM",NA,NA,NA,NA
"80","4988","cub","Alberta",NA,"BowPassLookoutRdSoofPeytoLake",51.6984454,-116.4736088,NA,2000,8,8,"13",1959,"M",22.72,19.05,NA,NA,NA,"IMG_4988",96.584062,164.634524,241,21,244,46,0.400835737,-116.4736088,51.6984454,"BowPassLookoutRdSoofPeytoLake",224,3,NA,NA,NA,NA,NA,224,NA,"pre 1980","late",12,"195912","Canadian RM",NA,NA,NA,NA
"81","4990","cub","Alberta",NA,"BowPassLookoutRdSoofPeytoLake",51.6984454,-116.4736088,NA,2000,8,8,"13",1959,"M",21.2,18.17,NA,NA,NA,"IMG_4990",90.910267,170.917461,236,34,240,42,0.348901712,-116.4736088,51.6984454,"BowPassLookoutRdSoofPeytoLake",224,3,NA,NA,NA,NA,NA,224,NA,"pre 1980","late",12,"195912","Canadian RM",NA,NA,NA,NA
"82","4992","cub","Alberta",NA,"BowPassLookoutRdSoofPeytoLake",51.6984454,-116.4736088,NA,2000,8,8,"13",1959,"M",24.94,21.39,NA,NA,NA,"IMG_4992",72.807004,184.142384,247,38,241,51,0.299250611,-116.4736088,51.6984454,"BowPassLookoutRdSoofPeytoLake",224,3,NA,NA,NA,NA,NA,224,NA,"pre 1980","late",12,"195912","Canadian RM",NA,NA,NA,NA
"83","4994","cub","Alberta",NA,"BowPassLookoutRdSoofPeytoLake",51.6984454,-116.4736088,NA,2000,8,8,"13",1959,"M",22.82,18.82,NA,NA,NA,"IMG_4994",80.920985,181.171627,243,36,243,53,0.325412489,-116.4736088,51.6984454,"BowPassLookoutRdSoofPeytoLake",224,3,NA,NA,NA,NA,NA,224,NA,"pre 1980","late",12,"195912","Canadian RM",NA,NA,NA,NA
"84","5000","cub","Alberta",NA,"BowPassLookoutRdSoofPeytoLake",51.6984454,-116.4736088,NA,2000,8,8,"14",1959,"M",21.74,17.7,NA,NA,NA,"IMG_5000",79.728846,181.509019,243,32,253,48,0.348736493,-116.4736088,51.6984454,"BowPassLookoutRdSoofPeytoLake",225,3,NA,NA,NA,NA,NA,225,NA,"pre 1980","late",12,"195912","Canadian RM",NA,NA,NA,NA
"85","5002","cub","Alberta",NA,"BowPassLookoutRdSoofPeytoLake",51.6984454,-116.4736088,NA,2000,8,8,"14",1959,"M",22.55,19.79,NA,NA,NA,"IMG_5002",79.033804,192.438999,248,41,250,32,0.264041289,-116.4736088,51.6984454,"BowPassLookoutRdSoofPeytoLake",225,3,NA,NA,NA,NA,NA,225,NA,"pre 1980","late",12,"195912","Canadian RM",NA,NA,NA,NA
"86","5004","cub","Alberta",NA,"BowPassLookoutRdSoofPeytoLake",51.6984454,-116.4736088,NA,2000,8,8,"13",1959,"M",21.25,18.98,NA,NA,NA,"IMG_5004",73.805183,176.112406,255,35,244,48,0.346365276,-116.4736088,51.6984454,"BowPassLookoutRdSoofPeytoLake",224,3,NA,NA,NA,NA,NA,224,NA,"pre 1980","late",12,"195912","Canadian RM",NA,NA,NA,NA
"89","5022","cub","Alberta",NA,"BowPassLookoutRdSoofPeytoLake",51.6984454,-116.4736088,NA,2000,8,8,"14",1959,"M",22.76,19.13,NA,NA,NA,"IMG_5022",74.110876,155.910124,222,22,230,35,0.379948082,-116.4736088,51.6984454,"BowPassLookoutRdSoofPeytoLake",225,3,NA,NA,NA,NA,NA,225,NA,"pre 1980","late",12,"195912","Canadian RM",NA,NA,NA,NA
"91","4982","cub","Alberta",NA,"SunwaptaPassJasperNationalPark",52.213889,-117.159444,NA,NA,4,8,"15",1955,"M",22.71,18.21,NA,NA,NA,"IMG_4982",63.124056,156.474178,235,25,246,42,0.438852069,-117.159444,52.213889,"SunwaptaPassJasperNationalPark",226,3,NA,NA,NA,NA,NA,226,NA,"pre 1980","late",13,"195513","Canadian RM",NA,NA,NA,NA
"92","4984","cub","Alberta",NA,"SunwaptaPassJasperNationalPark",52.213889,-117.159444,NA,NA,4,8,"18",1955,"M",22.66,18.06,NA,NA,NA,"IMG_4984",86.727314,180.53215,248,20,245,55,0.339304474,-117.159444,52.213889,"SunwaptaPassJasperNationalPark",229,3,NA,NA,NA,NA,NA,229,NA,"pre 1980","late",13,"195513","Canadian RM",NA,NA,NA,NA
"93","4996","cub","Alberta",NA,"SunwaptaPassJasperNationalPark",52.213889,-117.159444,NA,NA,4,8,"18",1955,"M",21.69,18.29,NA,NA,NA,"IMG_4996",106.428137,179.182746,250,37,249,36,0.327780535,-117.159444,52.213889,"SunwaptaPassJasperNationalPark",229,3,NA,NA,NA,NA,NA,229,NA,"pre 1980","late",13,"195513","Canadian RM",NA,NA,NA,NA
"94","4998","cub","Alberta",NA,"SunwaptaPassJasperNationalPark",52.213889,-117.159444,NA,NA,4,8,"15",1955,"M",21.36,19.28,NA,NA,NA,"IMG_4998",67.869981,173.563333,252,34,244,43,0.350431179,-117.159444,52.213889,"SunwaptaPassJasperNationalPark",226,3,NA,NA,NA,NA,NA,226,NA,"pre 1980","late",13,"195513","Canadian RM",NA,NA,NA,NA
"96","5028","cub","Alberta","HighwoodPass","KananaskisForest",50.599444,-114.987778,NA,2227.17,8,7,"23",1961,"M",21.51,19.18,NA,NA,NA,"IMG_5028",87.405295,193.743394,247,40,246,21,0.232251582,-114.987778,50.599444,"KananaskisForest",203,3,NA,NA,NA,NA,NA,203,NA,"pre 1980","late",14,"196114","Canadian RM",NA,NA,NA,NA
"98","5042","cub","Alberta","HighwoodPass","HighwoodForest",50.599444,-114.987778,NA,2227.17,8,8,"15",1959,"M",22.06,18.65,NA,NA,NA,"IMG_5042",87.264168,173.575008,255,32,248,16,0.320797379,-114.987778,50.599444,"KananaskisForest",226,3,NA,NA,NA,NA,NA,226,NA,"pre 1980","late",14,"195914","Canadian RM",NA,NA,NA,NA
"99","5010","cub","Colorado","Summit","HoosierPass",39.361655,-106.062519,"12000",3514.65,6,7,"26",1985,"M",21.38,18,NA,NA,NA,"IMG_5010",75.371694,187.051589,238,42,250,49,0.313176174,-106.062519,39.361655,"HoosierPass",206,1,3.61111111111111,10,9.16666666666666,10.2623456790123,11.8402777777778,206,6.80555555555556,"post 1980","late",15,"198515","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"100","5016","cub","Colorado","Summit","HoosierPass",39.361655,-106.062519,"12000",3514.65,4,7,"26",1985,"M",20.53,18.77,NA,NA,NA,"IMG_5016",104.474133,182.654771,252,33,254,27,0.314296163,-106.062519,39.361655,"HoosierPass",206,1,3.61111111111111,10,9.16666666666666,10.2623456790123,11.8402777777778,206,6.80555555555556,"post 1980","late",15,"198515","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"102","5012","cub","Colorado","ClearCreek","Loveland",39.663598,-105.879178,"12400",3655.61,4,7,"25",1985,"M",19.95,16.67,NA,NA,NA,"IMG_5012",75.132807,170.704449,238,39,251,24,0.353724894,-105.879178,39.663598,"EisenhowerTunnel",205,1,3.61111111111111,10,9.16666666666666,10.2623456790123,11.9097222222222,205,6.80555555555556,"post 1980","late",16,"198516","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"103","5014","cub","Colorado","ClearCreek","Loveland",39.663598,-105.879178,"12400",3655.61,4,7,"25",1985,"M",20.37,18.49,NA,NA,NA,"IMG_5014",81.726048,166.616006,255,39,252,59,0.442404114,-105.879178,39.663598,"EisenhowerTunnel",205,1,3.61111111111111,10,9.16666666666666,10.2623456790123,11.9097222222222,205,6.80555555555556,"post 1980","late",16,"198516","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"109","5050","cub","Colorado","Gunnison","CumberlandPass",38.689162,-106.484194,"12500",3667.66,4,8,"8",1961,"M",21.12,18.14,NA,NA,NA,"IMG_5050",49.319702,163.063905,237,22,253,12,0.373178817,-106.484194,38.689162,"CumberlandPass",219,1,7.22222222222222,9.16666666666667,8.49074074074074,9.47831978319783,10.0925925925926,219,8.19444444444444,"pre 1980","late",17,"196117","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"110","5052","cub","Colorado","Gunnison","CumberlandPass",38.689162,-106.484194,"12500",3667.66,4,8,"8",1961,"M",20.03,17.42,NA,NA,NA,"IMG_5052",67.640164,161.618461,255,20,255,42,0.438410981,-106.484194,38.689162,"CumberlandPass",219,1,7.22222222222222,9.16666666666667,8.49074074074074,9.47831978319783,10.0925925925926,219,8.19444444444444,"pre 1980","late",17,"196117","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"113","5062","cub","Wyoming","Albany","LewisLakeMedicineBowNatiionalForest",41.3586629,-106.2942235,"10800",3286.23,8,7,"23",1953,"M",20.8,17.03,NA,NA,NA,"IMG_5062",58.989721,165.070013,243,25,252,29,0.38982057,-106.2942235,41.3586629,"Libby_Creek",203,1,4.44444444444444,13.3333333333333,7.55341880341881,9.73765432098766,10.4340277777778,203,8.88888888888887,"pre 1980","late",1,"19531","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"114","5064","cub","Wyoming","Albany","LewisLakeMedicineBowNatiionalForest",41.3586629,-106.2942235,"10800",3286.23,8,7,"23",1953,"M",21.27,17.49,NA,NA,NA,"IMG_5064",61.621845,169.365171,248,32,255,14,0.355331241,-106.2942235,41.3586629,"Libby_Creek",203,1,4.44444444444444,13.3333333333333,7.55341880341881,9.73765432098766,10.4340277777778,203,8.88888888888887,"pre 1980","late",1,"19531","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"115","5066","cub","Wyoming","Albany","LewisLakeMedicineBowNatiionalForest",41.3586629,-106.2942235,"10800",3286.23,8,7,"23",1953,"M",20.93,18.02,NA,NA,NA,"IMG_5066",70.280014,180.217984,248,34,255,9,0.303991935,-106.2942235,41.3586629,"Libby_Creek",203,1,4.44444444444444,13.3333333333333,7.55341880341881,9.73765432098766,10.4340277777778,203,8.88888888888887,"pre 1980","late",1,"19531","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"116","5068","cub","Wyoming","Albany","LewisLakeMedicineBowNatiionalForest",41.3586629,-106.2942235,"10800",3286.23,8,7,"23",1953,"M",20.18,17.7,NA,NA,NA,"IMG_5068",56.499902,161.566429,243,24,252,0,0.358863377,-106.2942235,41.3586629,"Libby_Creek",203,1,4.44444444444444,13.3333333333333,7.55341880341881,9.73765432098766,10.4340277777778,203,8.88888888888887,"pre 1980","late",1,"19531","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"117","CUM2012M26","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"3",2012,"M",NA,NA,"NaN",NA,"NaN","cu.26",80.638943,166.553296,255,17,254,34,0.354732409,-106.48,38.69,"CumberlandPass",184,1,8.61111111111111,15,11.1203703703704,12.5067750677507,11.2698412698413,184,11.8055555555556,"post 1980","early",17,"201217","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"118","CUM2012M27","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"3",2012,"M",NA,NA,"NaN",NA,"NaN","cu.27",73.780065,160.932362,255,21,254,24,0.441157498,-106.48,38.69,"CumberlandPass",184,1,8.61111111111111,15,11.1203703703704,12.5067750677507,11.2698412698413,184,11.8055555555556,"post 1980","early",17,"201217","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"119","CUM2012M41","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"7",2012,"M",20.83,22.99,"19.48",NA,"NaN","cu.41",57.946228,141.021253,239,22,239,28,0.405544536,-106.48,38.69,"CumberlandPass",188,1,8.61111111111111,15,11.1203703703704,12.5067750677507,12.0899470899471,188,11.8055555555556,"post 1980","early",17,"201217","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"120","CUM2012M47","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"7",2012,"M",18.69,23.35,"17.84",NA,"NaN","cu.47",62.14599,116.962453,254,3,249,25,0.401680629,-106.48,38.69,"CumberlandPass",188,1,8.61111111111111,15,11.1203703703704,12.5067750677507,12.0899470899471,188,11.8055555555556,"post 1980","early",17,"201217","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"121","CUM2012M64","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"20",2012,"M",16.01,21.52,"17.76",NA,"NaN","cu.64",68.823128,123.314111,231,15,242,39,0.527840055,-106.48,38.69,"CumberlandPass",201,1,8.61111111111111,15,11.1203703703704,12.5067750677507,13.6243386243386,201,11.8055555555556,"post 1980","late",17,"201217","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"122","CUM2012M69","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"20",2012,"M",16.09,22.46,"20.01",NA,"NaN","cu.69",72.598874,148.791854,255,40,242,57,0.46674341,-106.48,38.69,"CumberlandPass",201,1,8.61111111111111,15,11.1203703703704,12.5067750677507,13.6243386243386,201,11.8055555555556,"post 1980","late",17,"201217","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"123","CUM2012M73","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"20",2012,"M",17.01,22.68,"20.4",NA,"NaN","cu.73",72.463896,150.872219,243,19,247,39,0.430737765,-106.48,38.69,"CumberlandPass",201,1,8.61111111111111,15,11.1203703703704,12.5067750677507,13.6243386243386,201,11.8055555555556,"post 1980","late",17,"201217","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"124","CUM2013M56","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"6",2013,"M",24.75,18.9,"19.1",NA,"NaN","CU.56",55.641091,145.513758,222,30,239,23,0.401324399,-106.48,38.69,"CumberlandPass",186,1,0,10.2777777777778,10.7592592592593,12.2628726287263,12.1296296296296,186,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"125","CUM2013M69","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"6",2013,"M",24.5,20.8,"19.94",NA,"NaN","CU.69",57.133614,123.247103,205,20,236,25,0.43486679,-106.48,38.69,"CumberlandPass",186,1,0,10.2777777777778,10.7592592592593,12.2628726287263,12.1296296296296,186,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"126","CUM2013M70","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"6",2013,"M",21.6,18.87,"19.17",NA,"NaN","CU.70",66.657628,130.491288,219,17,239,46,0.450351872,-106.48,38.69,"CumberlandPass",186,1,0,10.2777777777778,10.7592592592593,12.2628726287263,12.1296296296296,186,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"127","CUM2013M71","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"6",2013,"M",22.28,19.2,"18.66",NA,"NaN","CU.71",60.895554,143.357861,255,18,253,26,0.43590707,-106.48,38.69,"CumberlandPass",186,1,0,10.2777777777778,10.7592592592593,12.2628726287263,12.1296296296296,186,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"128","CUM2013M72","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"6",2013,"M",21.93,19.6,"18.41",NA,"NaN","CU.72",55.26044,129.449584,207,25,234,23,0.367994788,-106.48,38.69,"CumberlandPass",186,1,0,10.2777777777778,10.7592592592593,12.2628726287263,12.1296296296296,186,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"129","CUM2013M144","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"10",2013,"M",23.14,19.7,"18.92",NA,"NaN","CU.144",67.742594,147.191372,226,32,237,36,0.381900145,-106.48,38.69,"CumberlandPass",190,1,0,10.2777777777778,10.7592592592593,12.2628726287263,11.6005291005291,190,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"130","CUM2013M153","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"10",2013,"M",21.97,19.77,"16.64",NA,"NaN","CU.153",63.565808,137.360179,215,25,238,28,0.41760337,-106.48,38.69,"CumberlandPass",190,1,0,10.2777777777778,10.7592592592593,12.2628726287263,11.6005291005291,190,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"131","CUM2013M168","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"10",2013,"M",21.48,19.64,"18.45",NA,"NaN","CU.168",58.555393,132.993197,230,27,234,28,0.432768841,-106.48,38.69,"CumberlandPass",190,1,0,10.2777777777778,10.7592592592593,12.2628726287263,11.6005291005291,190,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"132","CUM2013M181","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"10",2013,"M",22.04,19.58,"16.51",NA,"NaN","CU.181",58.784105,121.636964,228,12,241,28,0.447947168,-106.48,38.69,"CumberlandPass",190,1,0,10.2777777777778,10.7592592592593,12.2628726287263,11.6005291005291,190,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"133","CUM2013M185","hjm","Colorado","Gunnison","CumberlandPass",38.69,-106.48,"3600",3601.79,2,7,"10",2013,"M",20.91,19.25,"16.92",NA,"NaN","CU.185",67.05789,140.447989,233,23,252,28,0.420457991,-106.48,38.69,"CumberlandPass",190,1,0,10.2777777777778,10.7592592592593,12.2628726287263,11.6005291005291,190,5.1388888888889,"post 1980","early",17,"201317","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"134","MSM2012M12","hjm","Colorado","Hinsdale","MesaSeco",38.0041777,-107.2285523,"3400",3620.28,2,7,"5",2012,"M",NA,NA,"NaN",NA,"NaN","ms.12",67.764424,169.944797,255,21,252,38,0.387376058,-107.2285523,38.0041777,"MesaSeco",186,1,8.61111111111111,15,11.1203703703704,12.5067750677507,11.4285714285714,186,11.8055555555556,"post 1980","early",18,"201218","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"136","MSM2012M31","hjm","Colorado","Hinsdale","MesaSeco",38.0041777,-107.2285523,"3400",3620.28,2,7,"9",2012,"M",16.63,20.19,"17.58",NA,"NaN","ms.31",48.989313,131.004058,253,10,242,30,0.5133052,-107.2285523,38.0041777,"MesaSeco",190,1,8.61111111111111,15,11.1203703703704,12.5067750677507,12.9232804232804,190,11.8055555555556,"post 1980","early",18,"201218","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"137","MSM2012M38","hjm","Colorado","Hinsdale","MesaSeco",38.0041777,-107.2285523,"3400",3620.28,2,7,"9",2012,"M",16.58,21.26,"19.6",NA,"NaN","ms.38",59.213333,143.670794,255,14,239,25,0.506264713,-107.2285523,38.0041777,"MesaSeco",190,1,8.61111111111111,15,11.1203703703704,12.5067750677507,12.9232804232804,190,11.8055555555556,"post 1980","early",18,"201218","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"138","MSM2012M56","hjm","Colorado","Hinsdale","MesaSeco",38.0041777,-107.2285523,"3400",3620.28,2,7,"9",2012,"M",15.71,20.94,"18.49",NA,"NaN","ms.56",50.120458,134.122777,255,8,231,24,0.384802446,-107.2285523,38.0041777,"MesaSeco",190,1,8.61111111111111,15,11.1203703703704,12.5067750677507,12.9232804232804,190,11.8055555555556,"post 1980","early",18,"201218","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"139","MSM2012M87","hjm","Colorado","Hinsdale","MesaSeco",38.0041777,-107.2285523,"3400",3620.28,2,7,"11",2012,"M",16.32,21.35,"17.23",NA,"NaN","ms.87",68.94687,149.720477,253,16,251,22,0.471945078,-107.2285523,38.0041777,"MesaSeco",192,1,8.61111111111111,15,11.1203703703704,12.5067750677507,13.2936507936508,192,11.8055555555556,"post 1980","early",18,"201218","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
"140","MSM2012M95","hjm","Colorado","Hinsdale","MesaSeco",38.0041777,-107.2285523,"3400",3620.28,2,7,"11",2012,"M",18.1,23.7,"19.82",NA,"NaN","ms.95",48.439505,129.366991,234,13,233,30,0.3797754,-107.2285523,38.0041777,"MesaSeco",192,1,8.61111111111111,15,11.1203703703704,12.5067750677507,13.2936507936508,192,11.8055555555556,"post 1980","early",18,"201218","Southern RM",-62.85080363866,0.0426544224356919,-40.2894803749491,0.0213834828233669
